Id,SalePrice
2855,[103871.02]
2856,[104318.836]
2857,[71496.13]
2858,[51395.664]
2859,[74618.04]
2860,[9965.215]
2861,[75492.94]
2862,[37759.77]
2863,[10638.024]
2864,[21545.012]
2865,[216606.2]
2866,[618966.2]
2867,[4218.9097]
2868,[162496.25]
2869,[45924.176]
2870,[6268.891]
2871,[87608.25]
2872,[107811.29]
2873,[196694.56]
2874,[41416.02]
2875,[70621.88]
2876,[84391.72]
2877,[92814.69]
2878,[209929.31]
2879,[94956.484]
2880,[29058.248]
2881,[107697.734]
2882,[285016.6]
2883,[49647.773]
2884,[38299.027]
2885,[107507.79]
2886,[478409.47]
2887,[12220.715]
2888,[79889.58]
2889,[75037.22]
2890,[257194.58]
2891,[31373.287]
2892,[6747.7417]
2893,[21203.443]
2894,[38396.27]
2895,[627928.5]
2896,[394922.22]
2897,[98750.8]
2898,[2775.1316]
2899,[51091.65]
2900,[138605.1]
2901,[219029.31]
2902,[118589.37]
2903,[441496.25]
2904,[224773.03]
2905,[409688.3]
2906,[50329.152]
2907,[42343.66]
2908,[72527.08]
2909,[7737.8887]
2910,[31166.418]
2911,[70983.94]
2912,[14461.739]
2913,[27190.29]
2914,[57556.46]
2915,[68751.66]
2916,[31996.066]
2917,[346413.44]
2918,[4179.743]
2919,[82369.75]
